1.012500e+04	4.543322e-04	1.057868e-05	7.889419e-07	1.897137e-04	
2.025000e+04	2.507803e-04	8.894605e-06	5.830478e-07	1.275534e-04	
4.050000e+04	1.764858e-04	7.979160e-06	4.826290e-07	1.038473e-04	
8.100000e+04	1.450695e-04	6.780159e-06	4.158803e-07	9.256197e-05	
1.620000e+05	1.194364e-04	5.399661e-06	3.527338e-07	8.299613e-05	
3.240000e+05	9.418032e-05	4.113882e-06	2.865362e-07	6.986293e-05	
6.480000e+05	7.097739e-05	3.018238e-06	2.165727e-07	5.417188e-05	
1.296000e+06	5.620963e-05	2.341876e-06	1.585460e-07	4.310625e-05	
2.592000e+06	5.106568e-05	2.106658e-06	1.272464e-07	3.939896e-05	
5.184000e+06	5.059544e-05	2.081105e-06	1.167913e-07	3.864192e-05	
7.776000e+06	5.103176e-05	2.096810e-06	1.145765e-07	3.821307e-05	
1.036800e+07	5.171154e-05	2.129739e-06	1.126521e-07	3.760020e-05	
1.296000e+07	5.183474e-05	2.148050e-06	1.115686e-07	3.727809e-05	
1.555200e+07	5.217672e-05	2.177836e-06	1.107911e-07	3.693597e-05	
1.814400e+07	5.256557e-05	2.200127e-06	1.097064e-07	3.658922e-05	
2.073600e+07	5.045714e-05	2.195660e-06	1.083446e-07	3.613905e-05	
2.332800e+07	4.616942e-05	2.151523e-06	1.062102e-07	3.539878e-05	
2.592000e+07	4.195491e-05	2.094998e-06	1.039049e-07	3.435653e-05	
2.851200e+07	3.847263e-05	2.036312e-06	1.016304e-07	3.320441e-05	
3.110400e+07	3.541502e-05	1.966805e-06	9.868007e-08	2.994310e-05	
3.369600e+07	3.270265e-05	1.890152e-06	9.511464e-08	2.678778e-05	
3.628800e+07	3.027350e-05	1.818327e-06	9.158592e-08	2.423232e-05	
3.888000e+07	2.799572e-05	1.763050e-06	8.880899e-08	2.156983e-05	
4.147200e+07	2.711202e-05	1.718885e-06	8.612205e-08	2.087021e-05	
4.406400e+07	2.536623e-05	1.664469e-06	8.323111e-08	1.905156e-05	
4.665600e+07	2.368849e-05	1.613384e-06	8.049846e-08	1.759174e-05	
4.924800e+07	2.227008e-05	1.567362e-06	7.803001e-08	1.641997e-05	
5.184000e+07	2.106093e-05	1.524722e-06	7.577537e-08	1.543403e-05	
5.443200e+07	1.997178e-05	1.483431e-06	7.366868e-08	1.457012e-05	
5.702400e+07	1.893317e-05	1.443613e-06	7.170365e-08	1.380159e-05	
5.961600e+07	1.792586e-05	1.405586e-06	6.988247e-08	1.311341e-05	
6.220800e+07	1.695638e-05	1.369320e-06	6.818887e-08	1.249437e-05	
6.480000e+07	1.603773e-05	1.334862e-06	6.660829e-08	1.193604e-05	
6.739200e+07	1.518196e-05	1.302354e-06	6.513442e-08	1.143108e-05	
6.998400e+07	1.439627e-05	1.271866e-06	6.375798e-08	1.097170e-05	
7.257600e+07	1.368173e-05	1.243343e-06	6.246681e-08	1.054907e-05	
7.516800e+07	1.303472e-05	1.216661e-06	6.125120e-08	1.015493e-05	
7.776000e+07	1.244937e-05	1.191677e-06	6.010508e-08	9.784066e-06	
8.035200e+07	1.191902e-05	1.168252e-06	5.902391e-08	9.434644e-06	
8.294400e+07	1.143705e-05	1.146262e-06	5.800356e-08	9.106336e-06	
8.553600e+07	1.099721e-05	1.125584e-06	5.704001e-08	8.798734e-06	
8.812800e+07	1.059391e-05	1.106103e-06	5.612974e-08	8.511084e-06	
9.072000e+07	1.022233e-05	1.087711e-06	5.526980e-08	8.242538e-06	
9.331200e+07	9.878432e-06	1.070317e-06	5.445712e-08	7.992252e-06	
9.590400e+07	9.558867e-06	1.053844e-06	5.368867e-08	7.759276e-06	
9.849600e+07	9.260856e-06	1.038223e-06	5.296213e-08	7.542382e-06	
1.010880e+08	8.981995e-06	1.023382e-06	5.227376e-08	7.340062e-06	
1.036800e+08	8.720235e-06	1.009252e-06	5.161953e-08	7.150737e-06	
1.062720e+08	8.473799e-06	9.957619e-07	5.099427e-08	6.973003e-06	
1.088640e+08	8.241205e-06	9.828546e-07	5.039377e-08	6.805807e-06	
1.114560e+08	8.021282e-06	9.704937e-07	4.981672e-08	6.648346e-06	
1.140480e+08	7.813058e-06	9.586552e-07	4.926353e-08	6.499665e-06	
1.166400e+08	7.615655e-06	9.473134e-07	4.873583e-08	6.357954e-06	
1.192320e+08	7.427835e-06	9.363871e-07	4.822702e-08	6.220647e-06	
1.218240e+08	7.248431e-06	9.257926e-07	4.772677e-08	6.086396e-06	
1.244160e+08	7.077022e-06	9.155314e-07	4.723587e-08	5.955955e-06	
1.270080e+08	6.913081e-06	9.055878e-07	4.675524e-08	5.829021e-06	
1.296000e+08	6.755639e-06	8.958834e-07	4.627976e-08	5.701942e-06	
1.321920e+08	6.604140e-06	8.863858e-07	4.580777e-08	5.572272e-06	
1.347840e+08	6.458490e-06	8.771204e-07	4.534258e-08	5.441066e-06	
1.373760e+08	6.318675e-06	8.681241e-07	4.488831e-08	5.311130e-06	
1.399680e+08	6.184586e-06	8.594194e-07	4.444776e-08	5.185062e-06	
1.425600e+08	6.055999e-06	8.510115e-07	4.402214e-08	5.064462e-06	
1.451520e+08	5.932628e-06	8.428941e-07	4.361151e-08	4.949969e-06	
1.477440e+08	5.814168e-06	8.350554e-07	4.321532e-08	4.841553e-06	
1.503360e+08	5.700317e-06	8.274819e-07	4.283270e-08	4.738825e-06	
1.529280e+08	5.590797e-06	8.201596e-07	4.246274e-08	4.641242e-06	
1.555200e+08	5.485350e-06	8.130741e-07	4.210453e-08	4.548241e-06	
1.581120e+08	5.383746e-06	8.062114e-07	4.175728e-08	4.459312e-06	
1.607040e+08	5.285777e-06	7.995587e-07	4.142030e-08	4.374026e-06	
1.632960e+08	5.191255e-06	7.931046e-07	4.109301e-08	4.292042e-06	
1.658880e+08	5.100009e-06	7.868388e-07	4.077489e-08	4.213100e-06	
1.684800e+08	5.011879e-06	7.807524e-07	4.046552e-08	4.136999e-06	
1.710720e+08	4.926719e-06	7.748372e-07	4.016452e-08	4.063584e-06	
1.728000e+08	4.845439e-06	7.692834e-07	3.989524e-08	3.993561e-06	
